193.5713348388672, 290.0008850097656, 605.2047729492188, 599.5830078125, 5.186349952807208, -0.003997070876015071
207.2303009033203, 289.7659912109375, 592.7918090820312, 586.75927734375, 5.296827361897292, -0.004436700616256501
214.27001953125, 289.62310791015625, 584.2193603515625, 576.3897705078125, 5.36183230648267, -0.004715389530800855
217.5952911376953, 289.74188232421875, 576.9171142578125, 565.7567749023438, 5.432865261522293, 0.005106235318378194
227.63442993164062, 289.855712890625, 570.3632202148438, 556.4297485351562, 5.50963951952713, 0.0055214071122306994
234.46401977539062, 290.2701110839844, 563.5867919921875, 541.7168579101562, 5.591972498739095, 0.006063300335764659
240.62135314941406, 290.59454345703125, 558.4341430664062, 534.4336547851562, 5.679757574805656, 0.0067524348342688735
246.96595764160156, 290.1944274902344, 551.7904663085938, 523.4298706054688, 5.7728843150087235, 0.007565827017058688
254.25961303710938, 290.5477600097656, 544.9738159179688, 517.259033203125, 5.871279467220277, 0.008580207374088026
259.4937744140625, 290.7360534667969, 539.7528076171875, 507.9254150390625, 5.974913467412386, 0.009660818314988703
265.72576904296875, 290.8203430175781, 534.7066650390625, 498.167724609375, 6.0837558510513325, 0.010765600908634338
270.45123291015625, 291.225830078125, 527.752685546875, 488.0224609375, 6.1977600230392325, 0.011995994027302528
274.0195007324219, 290.91668701171875, 522.989990234375, 480.0863037109375, 6.316902237371672, 0.013439853603626869
279.6440124511719, 291.6029357910156, 517.8077392578125, 475.63134765625, 6.441153826712587, 0.0148249305026151
284.7103576660156, 292.00274658203125, 512.6390380859375, 465.349853515625, 6.57049776371332, 0.01638575372856636
287.8841552734375, 292.6145935058594, 509.6981201171875, 458.83123779296875, 6.704876928767598, 0.018084213490996932
291.8666076660156, 291.99688720703125, 505.26849365234375, 455.1846618652344, 6.844299835685518, 0.019781298144523535
295.17083740234375, 291.86895751953125, 502.2457275390625, 447.65802001953125, 6.98871697923102, 0.021449652948675978
297.7496337890625, 292.2391052246094, 499.173828125, 437.9884338378906, 7.1381008072323215, 0.0231933023843553
302.1932373046875, 292.5480041503906, 494.96099853515625, 433.6434326171875, 7.292420855658803, 0.024987001808844576
306.5966491699219, 292.47576904296875, 491.8114013671875, 426.9229431152344, 7.451668614988689, 0.026936125510596286
310.0218200683594, 292.6209411621094, 489.4923400878906, 421.72998046875, 7.615798389988981, 0.029008058379680738
314.25531005859375, 292.51702880859375, 483.8859558105469, 417.01361083984375, 7.784792056384622, 0.03135718737939582
317.37701416015625, 292.2618408203125, 481.0823974609375, 413.6787414550781, 7.958638188304282, 0.03387642109303476
320.0633239746094, 292.76239013671875, 478.2666015625, 409.3988037109375, 8.13729397205441, 0.036240705225481146
321.762451171875, 293.10491943359375, 475.93511962890625, 406.02880859375, 8.320739476119007, 0.03857568987252064
324.47943115234375, 293.280517578125, 473.263916015625, 401.343505859375, 8.508939297787675, 0.04062771285604536
328.09661865234375, 293.5975036621094, 470.08087158203125, 398.76519775390625, 8.701874644857837, 0.04284302434708457
330.5458984375, 294.0353698730469, 468.689208984375, 395.8253173828125, 8.899516838529323, 0.04503863085517707
331.74822998046875, 294.0418395996094, 465.79669189453125, 393.965087890625, 9.101835415908624, 0.04721935241284779
333.09185791015625, 294.63653564453125, 463.61248779296875, 391.24853515625, 9.308815145834869, 0.04938574154680115
334.89208984375, 294.0350036621094, 460.7821350097656, 388.6813049316406, 9.520444149036235, 0.053713566124066664
336.40313720703125, 294.53033447265625, 459.43701171875, 387.3451232910156, 9.736746322567337, 0.05653728872980796
339.4136962890625, 294.6834716796875, 458.09930419921875, 385.16290283203125, 9.957704319725302, 0.059180080010938135
340.462646484375, 294.94244384765625, 456.46759033203125, 380.6866760253906, 10.183190883801526, 0.06321829192292837
341.00250244140625, 294.8014831542969, 454.595703125, 378.7638854980469, 10.407101753890212, 0.06713508170332999
341.9742431640625, 294.9028015136719, 452.640625, 376.33306884765625, 10.627230622547252, 0.07132468658457218
345.25689697265625, 294.89471435546875, 449.98040771484375, 375.1126708984375, 10.844333553251106, 0.04706765422493474
348.74676513671875, 295.32177734375, 449.017822265625, 372.53924560546875, 11.058116486073333, -0.04563211205875682
348.53485107421875, 295.682861328125, 448.5456848144531, 371.6716003417969, 11.26687860629862, -0.04948638643414777
349.59466552734375, 295.7652282714844, 447.4176025390625, 370.2750244140625, 11.468244036273605, -0.05151687440368246
350.003662109375, 295.5285339355469, 446.05316162109375, 367.3597412109375, 11.66031546112981, -0.05480495257743085
351.1234130859375, 295.62091064453125, 445.39617919921875, 366.994140625, 11.84412603049641, -0.0628371297328533
352.209228515625, 295.35003662109375, 444.866943359375, 365.810302734375, 12.020136224170615, -0.08457289509495065
351.6736145019531, 295.2252502441406, 444.0205078125, 362.9884033203125, 12.188662836665095, -0.12896442264090408
351.87744140625, 295.2606201171875, 443.505615234375, 362.2367858886719, 12.349595399223265, -0.19787316742372837
352.1954345703125, 295.2493591308594, 442.9825439453125, 361.2629699707031, 12.503545292497229, -0.289547216701638
353.7797546386719, 295.29302978515625, 442.0835876464844, 359.9787902832031, 12.650361735328666, -0.4039695302208917
354.5623779296875, 295.1824645996094, 441.3090515136719, 359.5606994628906, 12.78939660020497, -0.5470571560712274
354.2701721191406, 295.2131652832031, 440.6297302246094, 358.40631103515625, 12.920255117152895, -0.718498747928656
354.0084533691406, 295.22955322265625, 439.8721008300781, 357.15484619140625, 13.047917115150078, -0.9039055894941399
352.44171142578125, 295.3326416015625, 438.9984130859375, 356.58782958984375, 13.178642510978847, -1.0740214583041574
